,user_id,country
9635,57577479,MT
9637,51471968,MT
9639,18713027,MT
9640,38237821,MT
9646,66369396,MT
9648,68614930,MT
9650,12024340,MT
9654,82657712,MT
9655,160856924,BB
9657,111092758,BB
9658,30464217,BB
9659,74809978,BB
9660,144264639,BB
9663,124878066,BB
9665,91389960,BB
9666,159863591,BB
9667,145516426,BB
9668,70171737,BB
9670,162583683,BB
9671,160242489,BB
9672,143915010,BB
9673,74540913,BB
9674,162594547,BB
9675,156708248,BB
9676,68360968,BB
9678,142840929,BB
9679,26404547,BB
9680,113809871,BB
9681,76012169,BB
9683,35629359,BB
9686,60975504,BB
9689,160503984,BB
9696,135693079,BB
9700,145886905,BB
9704,114909208,BB
9709,156246433,BB
9714,107774484,BB
9717,104019149,BB
9719,51874365,BB
9720,2915047,BB
9722,10958643,BB
9723,62907219,BB
9724,52398255,BB
9726,34033552,BB
9727,123441832,BB
9728,49038380,BB
9732,131614115,BB
9733,99590795,BB
9734,69013988,BB
9736,39507805,BB
9737,106848924,BB
9740,80530088,BB
9745,143484727,BB
9759,145616977,BB
9760,37014676,BB
9764,135229841,BB
9766,68372893,BB
9779,119159379,BB
9781,68857322,BB
9786,30517884,BB
9787,30613324,BB
9789,153887754,BB
9794,19352430,BB
9797,97448389,BB
9798,66136482,BB
9800,144133351,BB
9801,150880982,BB
9803,107685286,BB
9804,92439377,BB
9807,101804343,BB
9809,75790270,BB
9810,86230622,BB
9812,149683637,BB
9813,84015493,BB
9814,113802330,BB
9815,150542589,BB
9816,147107681,BB
9818,73532669,BB
9819,43271813,BB
9820,79715638,BB
9821,15624002,BB
9828,99148389,BB
9833,76386869,BB
9834,55737622,BB
9838,122409493,BB
9839,37494680,BB
9840,53154390,BB
9842,107555835,BB
9844,113480814,BB
9845,138778263,BB
9878,49170777,BB
9879,38841452,BB
9884,14986499,BB
9893,15324960,BB
9895,10810643,BB
9897,50183675,BB
9899,25472120,BB
9905,1401501,BB
9907,17470608,BB
9911,64767067,BB
9913,5214665,BB
9917,15545326,BB
9919,70218532,BB
9923,72913156,BB
9926,18207096,BB
9928,2468171,BB
9931,7719425,BB
9935,33910678,BB
9936,39507790,BB
9941,2125386,BB
9943,40578422,BB
9946,35131288,BB
9948,89174518,LC
9949,67209095,LC
9951,150154851,LC
9952,162413138,LC
9956,65639175,LC
9957,105804821,LC
9967,129883798,LC
9968,46926269,LC
9970,145020787,LC
9971,36356777,LC
9973,141937489,LC
9974,94936007,LC
9975,155432400,LC
9976,2439543,LC
9978,160144796,LC
9983,138974450,LC
9992,151946603,LC
9997,71170510,LC
10008,15111246,LC
10009,76443538,LC
10010,81615619,LC
10011,87799614,LC
10012,15825339,LC
10013,21261362,LC
10014,151803220,LC
10016,62322847,LC
10017,117619220,LC
10018,21507225,LC
10020,157227322,LC
10022,68090036,LC
10023,111150710,LC
10024,145166585,LC
10027,114311143,LC
10028,152871523,LC
10029,136323780,LC
10030,104994517,LC
10031,101770968,LC
10032,121740730,LC
10033,76450003,LC
10034,119698216,LC
10036,76896561,LC
10037,21496465,LC
10039,105828181,LC
10040,71593171,LC
10041,79942899,LC
10043,155602910,LC
10044,155115850,LC
10046,66756806,LC
10047,141331509,LC
10050,158079588,LC
10051,20939033,LC
10052,107545193,LC
10054,49820619,LC
10058,85567407,LC
10059,82401057,LC
10061,135842716,LC
10062,74477296,LC
10063,87840968,LC
10064,144102125,LC
10065,21260380,LC
10090,51921618,LC
10093,76615623,LC
10101,122632,LC
10103,131167,LC
10104,84458844,LC
10105,52377955,LC
10110,24117178,LC
10111,27415814,LC
10112,100201524,LC
10117,77142631,LC
10120,59825274,LC
10125,69483149,LC
10133,141518132,LC
10135,50889845,LC
10136,12881034,LC
10137,63666977,LC
10140,433699,LC
10142,50769712,LC
10144,50404883,LC
10146,109830238,LC
10151,75989026,LC
10157,52829897,LC
10158,3830450,LC
10159,85298454,LC
10160,93280480,LC
10161,23352118,LC
10162,86075978,LC
10164,62564202,LC
10165,2318983,LC
10166,134457463,LC
10167,142419733,GY
10169,160894760,GY
10171,44464903,GY
10172,34529020,GY
10178,147657799,GY
10180,76054444,GY
10184,68491378,GY
10185,3284048,GY
10186,138708907,GY
10187,24253897,GY
10188,76326842,GY
10191,111137841,GY
10194,16602336,GY
10200,101872381,GY
10202,106059347,GY
10203,120494333,GY
10207,107071047,GY
10209,143418311,GY
10214,12196388,GY
10215,84864572,GY
10218,141869365,GY
10223,147645422,GY
10227,96662886,GY
10228,154361289,GY
10229,93641939,GY
10230,120042789,GY
10231,108532817,GY
10233,111979008,GY
10234,159410254,GY
10236,142396403,GY
10237,69181423,GY
10238,136600615,GY
10239,56776731,GY
10242,145178413,GY
10244,149642374,GY
10245,140195109,GY
10246,117987242,GY
10248,25629780,GY
10249,73458413,GY
10252,125460097,GY
10253,134328343,GY
10254,21533224,GY
10257,11538192,GY
10258,20831324,GY
10259,9381728,GY
10260,154954121,GY
10261,43541435,GY
10262,61302619,GY
10263,15629782,GY
10264,149753862,GY
10265,135755046,GY
10266,121370542,GY
10267,66151224,GY
10268,128045332,GY
10270,87353794,GY
10271,147745755,GY
10272,93160051,GY
10273,15052803,GY
10274,150584688,GY
10276,116701101,GY
10277,150849657,GY
10278,159780335,GY
10279,82849346,GY
10280,41910689,GY
10281,154225038,GY
10282,5569158,GY
10283,148694416,GY
10285,161255918,GY
10296,12277284,GY
10301,24156761,GY
10318,12973089,GY
10323,18253032,GY
10327,55985996,GY
10332,45836279,GY
10334,56773960,GY
10335,601419,GY
10344,62292447,GY
10348,74226791,GY
10353,18161066,GY
10355,100268992,GY
10357,13981026,GY
10358,27509022,GY
10362,16479766,GY
10363,101970596,GY
10364,58197203,GY
10365,50274132,GY
10366,68310683,GY
10368,114418105,GY
10370,88899732,GY
10375,16543426,GY
10377,116552496,GY
10378,68480583,GY
10379,142519072,GY
10381,58896197,GY
10382,91245835,GY
10383,108422392,GY
10387,36345551,GY
10388,139126568,CA
10389,162588923,CA
10390,5507710,CA
10391,158753180,CA
10392,116289198,CA
10393,107508502,CA
10394,162521958,CA
10396,15849950,CA
10397,161598514,CA
10398,142023076,CA
10400,70002382,CA
10401,79126409,CA
10402,130534650,CA
10403,9130202,CA
10404,162436127,CA
10405,79739223,CA
10406,162579705,CA
10407,16902437,CA
10408,162571868,CA
10409,33764746,CA
10410,162456545,CA
10411,137355520,CA
10412,162427088,CA
10413,84478668,CA
10414,162408018,CA
10415,162575016,CA
10416,162472477,CA
10417,162456904,CA
10418,44248038,CA
10419,53596711,CA
10420,162588577,CA
10421,159975116,CA
10422,162480330,CA
10423,162441140,CA
10424,161597942,CA
10425,159238703,CA
10426,162606647,CA
10427,85739507,CA
10428,162489661,CA
10429,162351502,CA
10430,154417946,CA
10431,162490946,CA
10432,147570665,CA
10433,162543161,CA
10434,146281668,CA
10435,122238151,CA
10436,135054163,CA
10437,162451413,CA
10438,40590740,CA
10439,162512630,CA
10440,162228197,CA
10441,154679504,CA
10442,162440001,CA
10443,162431152,CA
10444,16806912,CA
10445,155630866,CA
10446,162406141,CA
10447,161009036,CA
10448,132319672,CA
10449,162485854,CA
10450,162516732,CA
10451,162535007,CA
10452,151531242,CA
10453,1087740,CA
10454,162562633,CA
10455,157022878,CA
10456,20803616,CA
10457,162601745,CA
10458,162544781,CA
10459,140200237,CA
10460,162623283,CA
10461,57222629,CA
10462,162602035,CA
10463,162569972,CA
10464,63829419,CA
10465,162257190,CA
10466,162580210,CA
10467,162390164,CA
10468,162587461,CA
10469,162605346,CA
10470,102921421,CA
10471,162623059,CA
10472,41323550,CA
10473,162529687,CA
10474,162465171,CA
10475,162453906,CA
10476,156696582,CA
10477,132543056,CA
10478,162409239,CA
10479,94566137,CA
10480,126056277,CA
10481,162418412,CA
10482,162104047,CA
10483,59407790,CA
10484,67118077,CA
10485,148407607,CA
10486,161262357,CA
10487,162444978,CA
10488,37074491,CA
10490,42991066,CA
10493,11785146,CA
10494,161517934,CA
10496,42928310,CA
10497,135715064,CA
10498,161601939,CA
10499,63975770,CA
10500,109282346,CA
10501,161844659,CA
10502,162162859,CA
10503,104667169,CA
10504,92274368,CA
10505,151464336,CA
10506,61669970,CA
10507,141152163,CA
10510,161455532,CA
10511,161492789,CA
10512,149714600,CA
10513,34331295,CA
10514,162124625,CA
10515,162151447,CA
10517,162043923,CA
10519,161664116,CA
10520,6355800,CA
10521,159650327,CA
10522,94798672,CA
10526,158569353,CA
10528,161213825,CA
10529,161323696,CA
10530,15539573,CA
10531,162264996,CA
10532,130310003,CA
10533,136985303,CA
10534,161366471,CA
10535,36481532,CA
10536,161593639,CA
10538,161500619,CA
10539,10288462,CA
10540,83844869,CA
10541,51375985,CA
10543,75059293,CA
10544,120399523,CA
10545,162186720,CA
10546,50169370,CA
10548,95475606,CA
10550,8815307,CA
10552,114454729,CA
10553,161460047,CA
10555,162339308,CA
10556,139092035,CA
10558,162251277,CA
10559,95122170,CA
10560,14534284,CA
10561,77735976,CA
10562,92178611,CA
10563,161612410,CA
10565,64227915,CA
10567,81865208,CA
10568,126934663,CA
10569,113478666,CA
10570,13379493,CA
10571,161870412,CA
10572,6865884,CA
10573,64140939,CA
10574,161598143,CA
10575,62361306,CA
10576,63801713,CA
10578,160561017,CA
10579,130618242,CA
10581,161899139,CA
10583,161386574,CA
10584,29472006,CA
10587,160831674,CA
10590,21889253,CA
10591,25718263,CA
10592,133793088,CA
10596,151245485,CA
10597,120147094,CA
10599,14847673,CA
10601,7505204,CA
10603,64226861,CA
10604,128356122,CA
10607,158627189,CA
10609,71674833,CA
10610,8084166,CA
10611,148820782,CA
10613,115026381,CA
10614,53063607,CA
10615,159219605,CA
10616,92328234,CA
10617,150259185,CA
10619,150747948,CA
10620,134615146,CA
10622,2408089,CA
10623,25292592,CA
10624,148406000,CA
10626,80546557,CA
10627,100655924,CA
10630,31540340,CA
10632,135369606,CA
10633,147958503,CA
10634,113624405,CA
10636,142468062,CA
10637,25611602,CA
10639,137587861,CA
10640,82218068,CA
10641,130767787,CA
10642,87407448,CA
10643,12522153,CA
10644,46012043,CA
10645,128640,CA
10646,58913163,CA
10647,145441604,CA
10648,13076824,CA
10649,150944973,CA
10650,153120710,CA
10652,31704171,CA
10653,145710437,CA
10654,21474060,CA
10655,95812488,CA
10657,9934870,CA
10659,112659879,CA
10662,139180664,CA
10663,40315677,CA
10664,144229934,CA
10665,134952222,CA
10666,147610135,CA
10667,87787471,CA
10668,10894869,CA
10671,109295718,CA
10672,46512070,CA
10673,63102616,CA
10674,144074988,CA
10676,128688672,CA
10680,149869482,CA
10681,130565105,CA
10683,117073029,CA
10685,132946724,CA
10687,128054782,CA
10691,8683152,CA
10698,2705811,CA
10708,16577484,CA
10714,14901434,CA
10716,5411136,CA
10720,115150813,CA
10724,70389169,CA
10725,5209299,CA
10726,3188646,CA
10728,7017978,CA
10729,23507746,CA
10730,98532182,CA
10735,12778138,CA
10740,5077785,CA
10741,13827810,CA
10744,109707153,CA
10745,49341208,CA
10747,84394275,CA
10748,46723664,CA
10752,31017322,CA
10753,12732454,CA
10754,101091683,CA
10756,63829121,CA
10759,15806074,CA
10762,54427515,CA
10763,109535466,CA
10765,72834870,CA
10766,105319987,CA
10768,81396005,CA
10771,65526096,CA
10773,73450063,CA
10774,51621394,CA
10775,22427711,CA
10776,52175270,CA
10777,106459060,CA
10778,27715269,CA
10779,48938315,CA
10780,16665412,CA
10782,28818129,CA
10784,2564448,CA
10785,107951503,CA
10786,28701053,CA
10787,114217883,CA
10788,115323002,US
10789,4107727,US
10790,160734531,US
10791,31524557,US
10792,162522924,US
10793,160781312,US
10794,162473836,US
10795,1814041,US
10796,141080755,US
10797,153555017,US
10798,114198817,US
10799,27591420,US
10801,5582097,US
10802,38705678,US
10803,161503626,US
10804,38817920,US
10805,11694412,US
10806,162483006,US
10807,149512426,US
10808,22265000,US
10809,162565036,US
10810,162413338,US
10811,41271219,US
10812,34205300,US
10813,34894267,US
10814,162180310,US
10815,158106103,US
10816,7905832,US
10817,154398266,US
10818,153962006,US
10819,38240793,US
10820,162427864,US
10821,158476269,US
10822,155006924,US
10823,112346890,US
10824,161875036,US
10825,3522128,US
10826,65228762,US
10827,162513964,US
10828,73583706,US
10829,162409606,US
10831,24626174,US
10832,30767145,US
10833,18967781,US
10834,38431413,US
10835,156552143,US
10836,142303895,US
10837,34727058,US
10838,61438692,US
10839,162547153,US
10840,162528033,US
10841,145115822,US
10842,46068563,US
10843,31530956,US
10844,162618057,US
10845,36615777,US
10846,160526066,US
10847,162566499,US
10848,162429083,US
10849,110069260,US
10850,153740592,US
10852,55428832,US
10853,29700693,US
10854,162448218,US
10855,162471613,US
10856,154281607,US
10857,162555898,US
10858,162546320,US
10859,4330925,US
10860,38105002,US
10861,162595097,US
10862,39191680,US
10863,160771090,US
10864,162506986,US
10865,80953235,US
10866,61664628,US
10867,162530851,US
10868,162146801,US
10869,160690068,US
10870,52636723,US
10871,160337926,US
10872,27621974,US
10873,38629911,US
10874,89101472,US
10875,60552099,US
10876,24240536,US
10877,162451564,US
10879,51415779,US
10880,138592691,US
10881,162411175,US
10882,162446116,US
10883,162531331,US
10884,54163512,US
10885,7044576,US
10886,153550499,US
10887,2182589,US
10891,615746,US
10895,160422658,US
10897,67331242,US
10898,161884820,US
10899,159030010,US
10901,161974066,US
10902,58297845,US
10903,159829234,US
10904,54055900,US
10905,113166446,US
10906,5190573,US
10907,161464547,US
10908,161885572,US
10909,79307891,US
10910,161799324,US
10911,5433522,US
10912,161857549,US
10913,8651543,US
10914,162201601,US
10915,107569189,US
10916,5451550,US
10917,6058811,US
10919,16576124,US
10921,131384798,US
10922,136748032,US
10924,141925451,US
10925,148551556,US
10926,161860122,US
10927,43640473,US
10928,40349789,US
10930,9269312,US
10931,107383948,US
10932,52677643,US
10933,406910,US
10934,25806010,US
10937,56123140,US
10939,147921326,US
10940,161794550,US
10942,144085314,US
10943,57615576,US
10944,11890228,US
10946,81134544,US
10947,161713336,US
10948,27887304,US
10949,161188235,US
10951,24268359,US
10952,12646732,US
10953,27477699,US
10954,34060065,US
10956,146722292,US
10957,65134941,US
10958,161628995,US
10959,13546014,US
10960,137071317,US
10961,31961894,US
10963,142068493,US
10964,161572546,US
10965,104475693,US
10966,160807857,US
10967,27005710,US
10968,82141495,US
10969,161740972,US
10970,161400692,US
10973,103659299,US
10975,3183416,US
10976,159934129,US
10977,27257642,US
10978,84711025,US
10980,161366420,US
10981,26817939,US
10982,161851621,US
10983,57442217,US
10984,111168994,US
10985,131912970,US
10986,162327548,US
10988,1429160,US
10991,4131979,US
10993,152460399,US
10996,154726963,US
10997,130339188,US
11000,151909285,US
11001,8091367,US
11002,3948262,US
11005,33402802,US
11006,147901377,US
11007,8432851,US
11009,2431437,US
11010,75940535,US
11013,151821538,US
11014,85658492,US
11015,54737803,US
11016,156835178,US
11017,60350828,US
11018,124033258,US
11019,887209,US
11020,84820154,US
11021,1601382,US
11022,62281488,US
11023,148218471,US
11024,40957030,US
11025,9923487,US
11026,51224285,US
11027,20667837,US
11028,98537597,US
11029,19925133,US
11030,141324010,US
11031,38753237,US
11032,6696037,US
11033,75964265,US
11034,153037068,US
11035,15724715,US
11036,26464437,US
11037,147203785,US
11038,154436840,US
11039,141878657,US
11042,154931924,US
11044,104503042,US
11045,65359663,US
11047,8184820,US
11048,34889658,US
11049,8687375,US
11051,110025524,US
11052,33674708,US
11054,156200282,US
11055,150968373,US
11056,95942229,US
11057,160223968,US
11058,63088875,US
11059,51532874,US
11060,91244377,US
11061,125671668,US
11062,38731801,US
11063,12404,US
11064,159379660,US
11065,154677926,US
11067,4714821,US
11068,9482691,US
11069,144149,US
11070,111336590,US
11071,8594681,US
11072,91212501,US
11073,89530194,US
11074,8691587,US
11075,46859338,US
11076,9230195,US
11077,152046061,US
11078,24239256,US
11079,151919837,US
11080,139312447,US
11081,155127441,US
11082,2612079,US
11084,38183532,US
11085,6868829,US
11086,24151825,US
11091,12221088,US
11094,67562484,US
11095,109778650,US
11097,68029956,US
11100,19871593,US
11102,80115954,US
11104,88247398,US
11108,4216480,US
11110,75860103,US
11111,18384692,US
11115,106638288,US
11116,10553671,US
11117,22888935,US
11120,1371882,US
11122,2164884,US
11126,30222072,US
11129,8906222,US
11132,93149311,US
11139,5626931,US
11141,24337665,US
11142,4326315,US
11145,52537298,US
11147,33939264,US
11148,8227750,US
11149,1162953,US
11150,46147310,US
11151,6089955,US
11153,68646591,US
11154,31880928,US
11156,63148072,US
11157,31000456,US
11159,25184600,US
11161,69444656,US
11162,9098678,US
11163,7353428,US
11164,2833014,US
11167,16865002,US
11168,60977819,US
11169,37611276,US
11174,4851964,US
11175,1477792,US
11176,27402361,US
11179,34016213,US
11180,53555116,US
11181,44770518,US
11183,2016128,US
11184,109584628,US
11185,38935194,US
11586,162260630,AU
11587,162608043,AU
11588,162485742,AU
11589,162541975,AU
11590,9720147,AU
11591,160123959,AU
11592,46429672,AU
11594,91322619,AU
11595,156714889,AU
11597,22011854,AU
11598,162523005,AU
11599,162420814,AU
11600,47805889,AU
11601,162583049,AU
11602,162601136,AU
11603,160682547,AU
11605,154215747,AU
11606,162536400,AU
11607,148853443,AU
11608,162485532,AU
11609,73185797,AU
11610,162459638,AU
11611,162542652,AU
11612,154103147,AU
11613,97663762,AU
11614,90070926,AU
11615,162528530,AU
11617,162531814,AU
11618,162447383,AU
11619,3325983,AU
11620,69758395,AU
11621,29992623,AU
11622,88034485,AU
11623,162530678,AU
11624,162578896,AU
11625,51340791,AU
11626,161638945,AU
11627,162445635,AU
11628,162455130,AU
11629,44356242,AU
11630,19322619,AU
11631,162570412,AU
11632,162576464,AU
11633,151878886,AU
11634,32937303,AU
11635,159252214,AU
11636,82815801,AU
11637,162456657,AU
11639,135419687,AU
11640,154291272,AU
11641,62465149,AU
11642,137019352,AU
11643,64561585,AU
11644,162457169,AU
11645,130785972,AU
11646,147719613,AU
11647,160881918,AU
11648,162577417,AU
11649,94226990,AU
11650,161775624,AU
11651,149682190,AU
11652,79744077,AU
11653,161961033,AU
11654,160131265,AU
11655,160297598,AU
11656,162486246,AU
11657,162454836,AU
11658,162562851,AU
11659,162457868,AU
11661,162410359,AU
11662,149063249,AU
11663,162089581,AU
11664,38711845,AU
11665,162414068,AU
11666,148989694,AU
11667,68835491,AU
11668,162562297,AU
11669,25671007,AU
11672,159504453,AU
11673,162458834,AU
11674,153362613,AU
11675,28909961,AU
11676,56822626,AU
11677,162496648,AU
11678,162410484,AU
11680,162569304,AU
11681,109917372,AU
11682,132207222,AU
11683,155270273,AU
11684,162610837,AU
11685,162408992,AU
11686,101695785,AU
11687,14913531,AU
11689,160606800,AU
11691,21350649,AU
11693,160690532,AU
11695,55687253,AU
11696,161320714,AU
11697,21298412,AU
11698,161632052,AU
11699,161910634,AU
11700,29724757,AU
11702,95730030,AU
11703,151041739,AU
11704,103444622,AU
11705,119238320,AU
11706,25922084,AU
11708,53437255,AU
11709,14718189,AU
11710,153959644,AU
11711,161564779,AU
11714,2432060,AU
11722,47252624,AU
11723,161618333,AU
11724,161725375,AU
11725,161792305,AU
11726,162130193,AU
11728,162332608,AU
11729,7512377,AU
11730,129939531,AU
11731,161673690,AU
11732,128032743,AU
11733,59370607,AU
11734,162173050,AU
11735,161580416,AU
11738,161421513,AU
11739,10537953,AU
11740,2649080,AU
11741,23427580,AU
11745,162043917,AU
11746,142636411,AU
11747,43572334,AU
11748,162336345,AU
11749,44520074,AU
11750,162305915,AU
11751,150157255,AU
11752,34781579,AU
11754,162219212,AU
11755,104393687,AU
11756,28742278,AU
11757,143267915,AU
11759,12475302,AU
11760,161144162,AU
11761,161316822,AU
11762,56943493,AU
11763,4927970,AU
11764,62226828,AU
11765,161874353,AU
11768,161813103,AU
11770,161378298,AU
11771,160608522,AU
11772,39152983,AU
11773,135782906,AU
11775,29690224,AU
11776,162118033,AU
11778,68819545,AU
11779,12259617,AU
11780,132608807,AU
11781,142679298,AU
11782,135858997,AU
11783,145876676,AU
11784,161638231,AU
11788,22558289,AU
11790,152444645,AU
11791,153047581,AU
11792,45426737,AU
11797,91939674,AU
11798,66580513,AU
11800,144949879,AU
11801,160598242,AU
11802,90937196,AU
11804,146291269,AU
11806,25238785,AU
11812,69618638,AU
11813,46629914,AU
11814,5729673,AU
11815,89254306,AU
11816,109595230,AU
11817,106680828,AU
11818,158981738,AU
11819,90878853,AU
11821,59037297,AU
11822,149219165,AU
11825,71259209,AU
11826,23288312,AU
11827,141958998,AU
11828,6061361,AU
11829,138259553,AU
11831,143947109,AU
11832,7309566,AU
11833,116550947,AU
11837,74464970,AU
11839,31749659,AU
11841,151916498,AU
11842,66784438,AU
11843,16932808,AU
11844,126579586,AU
11845,16874693,AU
11846,6411198,AU
11847,157781981,AU
11848,134469790,AU
11850,97653126,AU
11852,156012692,AU
11853,30716069,AU
11854,30494528,AU
11855,146225388,AU
11856,2580847,AU
11858,127506260,AU
11859,56477719,AU
11861,17937181,AU
11862,159059319,AU
11863,44031495,AU
11866,128789930,AU
11867,150992487,AU
11868,124052743,AU
11870,72613632,AU
11872,17356610,AU
11876,136341933,AU
11877,140415897,AU
11878,154669828,AU
11879,124561344,AU
11880,148822063,AU
11881,27556006,AU
11882,47713225,AU
11892,97813665,AU
11893,45724442,AU
11897,16429189,AU
11909,22349657,AU
11911,51666658,AU
11912,14565312,AU
11918,6463071,AU
11920,1685953,AU
11922,59516177,AU
11930,100894537,AU
11932,89749254,AU
11934,61139980,AU
11935,33414079,AU
11936,20870894,AU
11937,58591009,AU
11938,30503561,AU
11939,5611434,AU
11940,105472727,AU
11944,103545707,AU
11945,24572104,AU
11946,89531408,AU
11947,103706541,AU
11948,6066098,AU
11949,4231989,AU
11950,84760670,AU
11951,4321532,AU
11952,61493797,AU
11954,127266851,AU
11959,111188464,AU
11960,72244200,AU
11962,51164908,AU
11963,92147577,AU
11964,21355795,AU
11966,3034331,AU
11967,11002404,AU
11974,79368875,AU
11975,88289482,AU
11976,97036542,AU
11977,45861747,AU
11978,90783819,AU
11980,58050508,AU
11981,5243638,AU
11982,6058968,AU
11984,63851805,AU
11985,162480035,SC
11986,162467466,SC
11987,133333008,SC
11988,135688345,SC
11989,115135895,SC
11990,131562415,SC
11991,135642071,SC
11992,135618255,SC
11993,140727122,SC
11994,129472013,SC
11995,118361511,SC
11996,131491231,SC
11997,130784952,SC
11999,155425234,SC
12000,160905835,SC
12001,124787211,SC
12005,65402457,SC
12006,130315143,SC
12010,95364636,SC
12011,108437526,SC
12012,50256636,SC
12013,152759501,SC
12015,77475430,SC
12016,76969206,SC
12019,161828977,SC
12022,120222081,SC
12023,162302444,SC
12024,107617845,SC
12025,161589822,SC
12027,117703435,SC
12029,114123354,SC
12031,116744224,SC
12032,109132135,SC
12033,131110300,SC
12034,100796100,SC
12035,131323781,SC
12037,129924871,SC
12038,135820474,SC
12040,105724764,SC
12046,159812166,SC
12047,103616334,SC
12051,133886886,SC
12052,131280237,SC
12053,117750269,SC
12054,129923581,SC
12056,129505315,SC
12058,129197203,SC
12059,162038215,SC
12060,131429014,SC
12064,135855582,SC
12066,161881584,SC
12069,3686623,SC
12070,130007662,SC
12071,133528201,SC
12072,129742213,SC
12073,129659445,SC
12074,145946086,SC
12076,117460334,SC
12078,133635641,SC
12079,135886516,SC
12080,89478917,SC
12081,118962679,SC
12082,93376283,SC
12084,159560109,SC
12086,147990923,SC
12089,160319939,SC
12090,83107759,SC
12091,127965683,SC
12092,57573051,SC
12095,123756022,SC
12096,87327373,SC
12098,60305137,SC
12099,133951728,SC
12101,147671054,SC
12103,161857539,SC
12104,134820799,SC
12105,109678708,SC
12108,107119061,SC
12112,147350581,SC
12114,157534771,SC
12119,60347847,SC
12123,133719529,SC
12127,131148383,SC
12131,145154907,SC
12133,131502756,SC
12135,131148523,SC
12137,135421744,SC
12138,130457274,SC
12143,27365457,SC
12144,159698794,SC
12145,131001371,SC
12146,154621620,SC
12150,135640122,SC
12152,135421793,SC
12153,160960084,SC
12154,130775889,SC
12156,116214979,SC
12157,129326029,SC
12159,131469912,SC
12161,131148443,SC
12162,135640048,SC
12163,131586302,SC
12166,129562126,SC
12167,131470021,SC
12171,133520657,SC
12175,118301102,SC
12179,100273443,SC
12180,128799498,SC
12181,135618188,SC
12182,133885041,SC
12184,129934608,SC
12185,128799387,SC
12187,151332057,SC
12188,135421862,SC
12189,133384970,SC
12190,129831003,SC
12192,134000410,SC
12193,129911258,SC
12194,135668468,SC
12195,133763702,SC
12196,90995456,SC
12197,135820299,SC
12198,133361726,SC
12199,133763857,SC
12201,129831143,SC
12203,157618542,SC
12204,131519561,SC
12206,131562506,SC
12207,126190688,SC
12208,130874534,SC
12210,148436384,SC
12211,126660196,SC
12212,131281773,SC
12213,135526693,SC
12216,127965747,SC
12221,112471687,SC
12225,100168812,SC
12228,99076273,SC
12229,99112193,SC
12230,105578175,SC
12231,100781578,SC
12234,133419542,SC
12235,117151175,SC
12236,115181968,SC
12240,117696160,SC
12242,126014785,SC
12243,105621665,SC
12246,100811853,SC
12247,105639581,SC
12248,105468547,SC
12249,126568496,SC
12250,126208679,SC
12252,115024747,SC
12253,118232209,SC
12254,113236808,SC
12255,109401138,SC
12256,120825949,SC
12257,129974516,SC
12258,120582630,SC
12260,118613972,SC
12261,118678552,SC
12264,107114336,SC
12265,118447589,SC
12266,108727867,SC
12267,129711158,SC
12268,128631673,SC
12271,118971189,SC
12272,120657132,SC
12273,99835398,SC
12274,116629065,SC
12275,135786295,SC
12276,129911051,SC
12278,100287218,SC
12282,106595285,SC
12283,120559972,SC
12284,115166193,SC
12285,118971281,SC
12286,120080628,SC
12287,100796156,SC
12288,119517980,SC
12289,126266844,SC
12290,129711435,SC
12291,118232120,SC
12293,129379158,SC
12296,100781701,SC
12297,107988358,SC
12298,126505666,SC
12299,118239235,SC
12300,116273965,SC
12301,103616258,SC
12304,115893771,SC
12305,117198619,SC
12307,129685001,SC
12311,106602222,SC
12312,108474297,SC
12313,129582619,SC
12314,162561073,NZ
12315,142912443,NZ
12316,121731090,NZ
12317,143599169,NZ
12318,162576727,NZ
12320,162632671,NZ
12321,162410506,NZ
12322,162555905,NZ
12324,162643288,NZ
12325,162569014,NZ
12326,162485740,NZ
12327,160726056,NZ
12328,162454793,NZ
12329,162497598,NZ
12330,162539239,NZ
12331,139049342,NZ
12332,159215022,NZ
12333,162489766,NZ
12334,73511923,NZ
12336,110581565,NZ
12337,98067653,NZ
12338,155303294,NZ
12340,162596218,NZ
12341,162416407,NZ
12342,162412815,NZ
12343,162412977,NZ
12344,162486636,NZ
12345,162435630,NZ
12346,23459708,NZ
12347,148727848,NZ
12348,43054608,NZ
12349,162532963,NZ
12350,78088076,NZ
12351,118742934,NZ
12352,162417306,NZ
12353,162661964,NZ
12354,48793632,NZ
12356,162495226,NZ
12358,137084718,NZ
12360,157815826,NZ
12361,130056565,NZ
12362,141201101,NZ
12364,162568233,NZ
12365,162499441,NZ
12366,34652787,NZ
12367,127395979,NZ
12368,162528502,NZ
12369,92514056,NZ
12370,162523769,NZ
12371,162595444,NZ
12373,95585030,NZ
12374,59152370,NZ
12375,162410288,NZ
12376,162460341,NZ
12377,147753360,NZ
12378,161005877,NZ
12379,162520841,NZ
12380,162450854,NZ
12381,161119961,NZ
12382,162536390,NZ
12383,91472594,NZ
12384,80228779,NZ
12385,155762648,NZ
12386,157238427,NZ
12387,106613012,NZ
12388,162559369,NZ
12389,162452879,NZ
12390,162565003,NZ
12391,162571960,NZ
12392,35661581,NZ
12393,162483890,NZ
12394,162612644,NZ
12395,162558400,NZ
12396,111697955,NZ
12397,94495066,NZ
12398,63427164,NZ
12399,162601494,NZ
12400,162518280,NZ
12402,39060870,NZ
12403,106199135,NZ
